SMK Datuk Syed Ahmad,kubang pasu,kedah,school,6.2507043,100.6069404
"Sekolah Kebangsaan Siputeh, Kedah",kubang pasu,kedah,school,6.360449,100.3353401
SK Tunku Bendahara,kubang pasu,kedah,school,6.402331,100.3195231
UUM CAS Office,kubang pasu,kedah,school,6.4678998,100.5076148
Institut Kemahiran Belia Negara,kubang pasu,kedah,school,6.300998,100.419687
Smk ST Michael,kubang pasu,kedah,school,6.118354,100.3742325
Sekolah Kebangsaan Alor Mengkudu,kubang pasu,kedah,school,6.088048,100.3948711
SJK(T) LDG Paya Kamunting,kubang pasu,kedah,school,6.30159,100.421
SK Padang Pekan,kubang pasu,kedah,school,6.2292998,100.3882156
Dewan Centennial Kolej Sultan Abdul Hamid,kubang pasu,kedah,school,6.1166465,100.3744864
SK Sultan Ahmad Tajuddin,kubang pasu,kedah,school,6.27285,100.41808
SJK(T) Changlun (Devi Arumugam),kubang pasu,kedah,school,6.420969899999999,100.4227346
Sekolah Menengah Tengku Mahmood (Alor Setar),kubang pasu,kedah,school,6.1418985,100.35238
Sekolah Kebangsaan Tualang,kubang pasu,kedah,school,6.1140503,100.4749304
SMKA Arau,kubang pasu,kedah,school,6.4349424,100.2718706
Sekolah Kebangsaan Seri Muda,kubang pasu,kedah,school,6.233916,100.322851
"Brainy Bunch Arau, Perlis",kubang pasu,kedah,school,6.434892,100.270937
SMK Seri Mahawangsa,kubang pasu,kedah,school,6.272594,100.4202929
SK Arau,kubang pasu,kedah,school,6.425386199999999,100.2724536
SK Tok Kepak,kubang pasu,kedah,school,6.3053983,100.286747
SMK Arau,kubang pasu,kedah,school,6.424956,100.2749094
SK Tambun Tulang.,kubang pasu,kedah,school,6.3780141,100.2389296
Sekolah Tengku Budriah,kubang pasu,kedah,school,6.4271952,100.2728015
SJK(C) Yih Min,kubang pasu,kedah,school,6.0226576,100.3838181
SK GUAR NAPAI,kubang pasu,kedah,school,6.384132,100.3851914
SJK(C) Yeok Chee,baling,kedah,school,5.6744787,100.9162045
Sekolah Model Khas Baling,baling,kedah,school,5.6675387,100.9280441
SK Pulai,baling,kedah,school,5.6569226,100.8876148
Sekolah Kebangsaan Baling,baling,kedah,school,5.6717749,100.916769
SMKA Baling,baling,kedah,school,5.6536232,100.872229
MARA Junior Science College Baling,baling,kedah,school,5.637863299999999,100.9067416
SJK(T) LDG Katumba,baling,kedah,school,5.598061,100.8070949
SMK Baling,baling,kedah,school,5.665039999999999,100.912321
MRSM BALING,baling,kedah,school,5.638755499999999,100.9058061
School Supply,baling,kedah,school,5.665185000000001,100.9127441
Maktab Mahmud Baling,baling,kedah,school,5.7065546,100.9124471
SMK Tunku Putera,baling,kedah,school,5.662282500000001,100.9085317
SMK Kuala Pegang,baling,kedah,school,5.641242999999999,100.808145
SJK(C) Chin Hwa,baling,kedah,school,5.6349485,100.809828
Sekolah Kebangsaan Kuala Pegang,baling,kedah,school,5.638201599999999,100.8086438
Sekolah Kebangsaan Asam Jawa,baling,kedah,school,5.698246999999999,100.8235148
SK Titi Gantong,baling,kedah,school,5.6779324,100.8690834
SK Seri Bayu,baling,kedah,school,5.841984999999999,100.8869918
SK Siong,baling,kedah,school,5.794213999999999,100.8966668
SMK Siong,baling,kedah,school,5.7980541,100.8994649
SK Penghulu Abu Bakar,baling,kedah,school,5.7173269,100.9065384
GIATMARA BALING,baling,kedah,school,5.6687562,100.9286519
SMK Tunku Putera,baling,kedah,school,5.6620789,100.9081994
SK Kampung Padang,baling,kedah,school,5.67561,100.807
Brighter Brain Islamic Montessori,baling,kedah,school,5.6657071,100.911229
Sekolah Kebangsaan Tanjung Pari,baling,kedah,school,5.880882,100.8927878
SMK Bongor,baling,kedah,school,5.7075474,100.9102178
SK Dalam Wang,baling,kedah,school,5.6962098,100.884769
SK Kampung Bandar,baling,kedah,school,5.7581471,100.8904774
Sekolah Kebangsaan Tunku Puan Habsah,baling,kedah,school,5.691606999999999,100.946219
Sekolah Kebangsaan Tunku Putera,baling,kedah,school,5.6732453,100.9226848
SK Telok Teduri,baling,kedah,school,5.647827899999999,100.9121703
SMA (A) ANNAJAH,baling,kedah,school,5.667555999999999,100.868461
SK Kampung Sera,baling,kedah,school,5.631607199999999,100.8971836
Sekolah Kebangsaan Kuala Kupang,baling,kedah,school,5.637379999999999,100.8415541
Sekolah Menengah Kebangsaan Parit Panjang,baling,kedah,school,5.7006799,100.7432885
SJK(T) LDG Kupang,baling,kedah,school,5.6267485,100.8485162
Sekolah Kebangsaan Kuala Kuang,baling,kedah,school,5.562517,100.8860461
SJKT BINJOL,baling,kedah,school,5.5847181,100.7361883
Sma Diniah Islamiah Pekan Kupang,baling,kedah,school,5.637645099999999,100.8463986
SK Syed Sheh,baling,kedah,school,5.598676999999999,100.852681
SMK Jerai,baling,kedah,school,5.595270999999999,100.8594382
Asrama Smk Sik,baling,kedah,school,5.8285865,100.7477789
SK Paya Besar,baling,kedah,school,5.6252697,100.7018852
Betong Industrial and Community Education College,baling,kedah,school,5.780564,101.037244
Sekolah Kebangsaan Labu Besar,baling,kedah,school,5.497885,100.69042
SJK(T) Ladang Malakoff,baling,kedah,school,5.585287699999999,100.7159078
SJK(T) LDG Badenoch,baling,kedah,school,5.553789699999999,100.7604861
SJK(T) LDG Kim Seng,baling,kedah,school,5.591598299999999,100.7061017
Binjul Primary School,baling,kedah,school,5.583457999999999,100.735916
SJKT LADANG BUKIT SEMBILAN,baling,kedah,school,5.5728928,100.6865605
Maktab Rendah Sains Mara Pengkalan Hulu,baling,kedah,school,5.717670699999999,100.9909084
Sjkt ladang kuala ketil,baling,kedah,school,5.572240799999999,100.6616809
Sekolah Menengah Kebangsaan Bakai,baling,kedah,school,5.518323,100.74479
SK Gulau,baling,kedah,school,6.0113451,100.8285633
SJK(T) LDG Lubok Segintah,baling,kedah,school,5.6214739,100.6318152
SJK(T) LDG Batu Pekaka,baling,kedah,school,5.5790771,100.6350549
School Gulau,baling,kedah,school,6.024035,100.8149641
Sekolah Jenis Kebangsaan (Tamil) Ladang Pelam,baling,kedah,school,5.501386,100.7205541
Sekolah Jenis Kebangsaan (Tamil) Ladang Bukit Siddim,baling,kedah,school,5.499657,100.6773368
Sekolah Kebangsaan Pendang,pendang,kedah,school,5.986727999999999,100.4768071
Sekolah Jenis Kebangsaan (Tamil) Ladang Bukit Jenun,pendang,kedah,school,5.903687,100.4906239
SMK Tanah Merah,pendang,kedah,school,6.014821,100.4821891
SK Pendang 2,pendang,kedah,school,6.0006072,100.4794594
SMK Pendang,pendang,kedah,school,5.9892655,100.4732189
SK Tanah Merah Pendang,pendang,kedah,school,6.017855300000001,100.4823354
Maktab Rendah Sains Mara Pendang,pendang,kedah,school,5.9460447,100.480472
"SK Sungai Tiang, Pendang, Kedah.",pendang,kedah,school,5.9934615,100.5953367
SJK(C) Yih Min,pendang,kedah,school,6.0226576,100.3838181
SMK Pendang,pendang,kedah,school,5.990084,100.472782
Sekolah Menengah Kebangsaan Tobiar,pendang,kedah,school,6.0609308,100.5052994
Maktab Mahmud Pendang,pendang,kedah,school,6.056432999999999,100.5036649
SMK Syed Ibrahim,pendang,kedah,school,5.959411999999999,100.527417
Sekolah Jenis Kebangsaan (Cina) Yeang Cheng,pendang,kedah,school,5.991135000000001,100.4747558
"Islah High School, Pendang",pendang,kedah,school,5.994496499999999,100.4789759
Sekolah Menengah Kebangsaan Ayer Puteh In,pendang,kedah,school,5.957481,100.4750708
Sekolah Kebangsaan Pokok Tai,pendang,kedah,school,5.8725166,100.5040233
SK Paya Mak Insun,pendang,kedah,school,5.8903811,100.5398154
Sekolah Menengah Kebangsaan Tunku Abdul Aziz,pendang,kedah,school,6.021513,100.3743389
Sekolah Menengah Kebangsaan Sungai Tiang,pendang,kedah,school,5.9821864,100.5842762
SK Bendang Raja,pendang,kedah,school,6.099036099999999,100.5970109
SK HHI,pendang,kedah,school,6.02434,100.3832921
SK Ayer Puteh,pendang,kedah,school,5.9733298,100.4592472
Sekolah Kebangsaan Penghulu Jusoh,pendang,kedah,school,6.066586999999999,100.506649
SK Kg Chegar,pendang,kedah,school,5.97807,100.507
Sekolah Kebangsaan Charok Kudong,pendang,kedah,school,6.002069000000001,100.5219305
SEKOLAH KEBANGSAAN,pendang,kedah,school,5.9800963,100.5429027
SK PAYA RAWA,pendang,kedah,school,6.0380217,100.5374804
SMK Tunku Temenggung,pendang,kedah,school,5.9738874,100.4805466
SK Kuala Rimau,pendang,kedah,school,5.9447196,100.5189163
Sekolah Kebangsaan Pokok Asam,pendang,kedah,school,6.050665,100.5834668
Sekolah Kebangsaan Syed Ibrahim,pendang,kedah,school,5.9642808,100.5255997
SK Paya Mengkuang,pendang,kedah,school,5.8567627,100.5488491
Sekolah Menengah Kebangsaan Lubok Merbau,pendang,kedah,school,6.0134643,100.5801433
SRJK(C) Boon Teik,pendang,kedah,school,6.0278751,100.4069281
Sekolah Kebangsaan Bukit Jambul,pendang,kedah,school,5.943883599999999,100.4614628
Sekolah Kebangsaan Bukit Raya,pendang,kedah,school,6.008203,100.4529949
SK Hujung Keton,pendang,kedah,school,6.082681699999999,100.6275666
Sekolah Kebangsaan Bukit Jenun,pendang,kedah,school,5.9061131,100.4769955
SK Guar Kepayang,pendang,kedah,school,6.0281045,100.50978
Sekolah Kebangsaan Haji Mohamad Ariff,pendang,kedah,school,5.956582,100.4755111
Sekolah Kebangsaan Padang Durian,pendang,kedah,school,6.032351999999999,100.6122971
Ma'had Al Imam Al Syafie,pendang,kedah,school,5.960338,100.5460919
Sekolah Model Khas Bukit Jenun,pendang,kedah,school,5.912205,100.479434
SMA MA'Ahad Tahfiz Al-Abidin,pendang,kedah,school,5.8680702,100.5046974
SR Islam Islah,pendang,kedah,school,5.997837199999999,100.479015
Sekolah Kebangsaan Bukit Genting,pendang,kedah,school,5.9099002,100.5014176
Sekolah Rendah Islam Tarbiah Al-Awladiah,pendang,kedah,school,6.0987419,100.5563894
SABK Maahad Al Imam Al Syafie,pendang,kedah,school,5.960365599999999,100.5460214
AIU International School,pendang,kedah,school,6.134475399999999,100.3877006
Sekolah Jenis Kebangsaan (Cina) Junun,pendang,kedah,school,5.903048999999999,100.475113
Keat Hwa Private High School,pendang,kedah,school,6.104796200000001,100.3544684
SMJK Keat Hwa,pendang,kedah,school,6.0950418,100.3579398
SMK Convent Alor Star,pendang,kedah,school,6.1047648,100.3712198
SJK(T) Kalaivaani,pendang,kedah,school,5.8412065,100.5332191
Sekolah Kebangsaan Alor Mengkudu,pendang,kedah,school,6.088048,100.3948711
NTA School for Refugee Children,pendang,kedah,school,6.1295489,100.3584186
SEKOLAH MENENGAH AGAMA AL ISLAHIAH AL ISLAMIAH,pendang,kedah,school,5.9973961,100.7244991
Sekolah Kebangsaan Tualang,pendang,kedah,school,6.1140503,100.4749304
SK Lubuk Merbau,pendang,kedah,school,6.002033,100.7208431
Legacy Point School,langkawi,kedah,school,6.3206522,99.8537996
National School Temonyong,langkawi,kedah,school,6.297432000000001,99.7368862
Kolej Antarabangsa Langkawi,langkawi,kedah,school,6.3544541,99.7186091
Langkawi International Spa Academy,langkawi,kedah,school,6.322679000000001,99.84634199999999
Success Learning Centre,langkawi,kedah,school,6.3294954,99.8158074
SMK Mahsuri,langkawi,kedah,school,6.332495,99.8565694
MRSM Langkawi,langkawi,kedah,school,6.3399075,99.8684253
SMK Tunku Putra,langkawi,kedah,school,6.350415,99.73240810000001
Maktab Mahmud Langkawi,langkawi,kedah,school,6.3499225,99.7682542
Sekolah Menengah Kebangsaan Kelibang,langkawi,kedah,school,6.3340771,99.81927590000001
Sekolah Kebangsaan Bayas,langkawi,kedah,school,6.329524999999999,99.769176
HM Aerospace,langkawi,kedah,school,6.331283,99.72408899999999
Sekolah Menengah Kebangsaan Kedawang,langkawi,kedah,school,6.319818199999999,99.73546060000001
SK Ewa,langkawi,kedah,school,6.396338,99.742019
"SJKC Chung Hwa, Langkawi",langkawi,kedah,school,6.3382244,99.82728689999999
SJKT Ladang Sungai Raya,langkawi,kedah,school,6.3650611,99.8664364
Big Brother Dive Center,langkawi,kedah,school,6.2816696,99.7347946
Smk Ayer Hangat,langkawi,kedah,school,6.418526,99.8010248
Langkawi International College of Aviation,langkawi,kedah,school,6.344047799999999,99.73362519999999
Langkawi Vocational College,langkawi,kedah,school,6.333613799999999,99.8215608
Sekolah Kebangsaan Kedawang,langkawi,kedah,school,6.318029999999999,99.7363
Langkawi Coral,langkawi,kedah,school,6.322400099999999,99.8510666
Sekolah Kebangsaan Padang Matsirat,langkawi,kedah,school,6.352722,99.7296458
Sekolah Rendah Sridu Langkawi,langkawi,kedah,school,6.3592985,99.784869
Asrama SRIAF Langkawi,langkawi,kedah,school,6.3458326,99.79750229999999
GIATMARA LANGKAWI,langkawi,kedah,school,6.3295369,99.8525658
Sekolah Kebangsaan Seri Negeri,langkawi,kedah,school,6.33027,99.8559119
Sjk (c) Min Nam,langkawi,kedah,school,6.36482,99.71399
Geo Training Studio Sdn. Bhd.,langkawi,kedah,school,6.3272324,99.8417142
Sekolah Kebangsaan Slt Bagan Nyior,langkawi,kedah,school,6.262708,99.82149299999999
Little Caliphs Islamic Kindergarten Langkawi,langkawi,kedah,school,6.327350099999999,99.8433013
SK Kilim,langkawi,kedah,school,6.408869999999999,99.84581000000001
SK Seri Lagenda,langkawi,kedah,school,6.3660568,99.8662233
SMK Langkawi,langkawi,kedah,school,6.248889999999999,99.833458
UUM International School,langkawi,kedah,school,6.463390599999999,100.498939
Sekolah Kebangsaan Yan Kechil,yan,kedah,school,5.829572,100.3859021
SMK Agama Yan,yan,kedah,school,5.8355786,100.3969398
SMK Sungai Limau,yan,kedah,school,5.9022245,100.380624
Sekolah Kebangsaan Langkasuka Yan Kedah,yan,kedah,school,5.7955142,100.3727605
Langkasuka Primary School,yan,kedah,school,5.794908,100.3745588
Sekolah Menengah Agama Fauzi,yan,kedah,school,5.8232024,100.3844179
Sekolah Kebangsaan Kampong Setar,yan,kedah,school,5.8208202,100.4110116
Sekolah Jenis Kebangsaan (Cina) Pei Eng,yan,kedah,school,5.8465622,100.4302153
Sekolah Menengah Kebangsaan Dulang,yan,kedah,school,5.8543363,100.3839482
SJK (C) Chung Hwa,yan,kedah,school,5.831227,100.3933872
Sekolah Menengah Kebangsaan Yan,yan,kedah,school,5.793810199999999,100.3744071
Sekolah Jenis Kebangsaan (Cina) Yuk Min,yan,kedah,school,5.899166,100.3781329
Regent International School,yan,kedah,school,5.6713932,100.5129209
Sekolah Menengah Jenis Kebangsaan Sin Min,yan,kedah,school,5.652703,100.48572
AIU International School,yan,kedah,school,6.134475399999999,100.3877006
Keat Hwa Private High School,yan,kedah,school,6.104796200000001,100.3544684
SMJK Keat Hwa,yan,kedah,school,6.0950418,100.3579398
Sekolah Jenis Kebangsaan (Tamil) Saraswathy,yan,kedah,school,5.650894,100.4930392
Sekolah Kebangsaan Kampung Pasir,yan,kedah,school,5.708605299999999,100.3964406
Tenby Schools Penang,yan,kedah,school,5.458116,100.282484
SK Ulu Sedaka,yan,kedah,school,5.874689999999999,100.4222408
Sekolah Kebangsaan Sungai Limau,yan,kedah,school,5.900886,100.3778269
Sekolah Kebangsaan Haji Nyak Gam,yan,kedah,school,5.800036299999999,100.3737928
SJK(C) York Khoon,yan,kedah,school,5.79545,100.373238
SJK(C) Yih Min,yan,kedah,school,6.0226576,100.3838181
Brainy Bunch Sungai Petani,yan,kedah,school,5.6844379,100.4938975
SMK Convent Alor Star,yan,kedah,school,6.1047648,100.3712198
Sekolah Rendah Jenis Kebangsaan (Cina) Sin Kwang,yan,kedah,school,5.62756,100.48201
NTA School for Refugee Children,yan,kedah,school,6.1295489,100.3584186
Che Tom Girls School,yan,kedah,school,5.623344899999999,100.478342
SEKOLAH KEBANGSAAN LAGUNA MERBOK,yan,kedah,school,5.6866838,100.4955731
Sekolah Kebangsaan Teluk Wang,yan,kedah,school,5.6217275,100.4396859
Sekolah Menengah Kebangsaan Tunku Abdul Aziz,yan,kedah,school,6.021513,100.3743389
SK HHI,yan,kedah,school,6.02434,100.3832921
SK ST Theresa,yan,kedah,school,5.648975,100.4892979
Penang Chinese Girls' Private High School,yan,kedah,school,5.4345187,100.3015248
Ooi's Taekwondo Lagenda,yan,kedah,school,5.6572077,100.4999689
Sekolah Kebangsaan Alor Mengkudu,yan,kedah,school,6.088048,100.3948711
sekolah tahfiz al quran & hadith a hafiz,yan,kedah,school,5.6515273,100.5072235
Han Chiang Independent High School,yan,kedah,school,5.4073957,100.3041032
SMJK Chio Min,yan,kedah,school,5.373656700000001,100.5512471
Penang Free School,yan,kedah,school,5.4027558,100.3051217
Sekolah Jenis Kebangsaan (Tamil) Kalaimagal,yan,kedah,school,5.6050067,100.4763148
Smk ST Michael,yan,kedah,school,6.118354,100.3742325
Dalat International School,yan,kedah,school,5.466494,100.2895189
Gurun National School (Center),yan,kedah,school,5.821759999999999,100.4771941
Jit Sin Independent High School,yan,kedah,school,5.363260599999999,100.4633049
PACTS Schools Penang,yan,kedah,school,5.3261782,100.2796762
Astaka SMK Tunku Abdul Malik,yan,kedah,school,6.1615839,100.3707384
St. Christopher's International Primary School,yan,kedah,school,5.4242614,100.3059892
Sekolah Menengah Jenis Kebangsaan Chung Ling,yan,kedah,school,5.4042292,100.2949046
SK Sidam,yan,kedah,school,5.5509099,100.5592383
Sekolah Kebangsaan Tualang,yan,kedah,school,6.1140503,100.4749304
Wesley Methodist School Penang (International),yan,kedah,school,5.397028,100.3267521
Sekolah Jenis Kebangsaan (Tamil) Ladang Wellesley,yan,kedah,school,5.432371,100.5277781
Heng Ee High School,yan,kedah,school,5.4022499,100.3093698
槟城鍾靈(独立)中学 Chung Ling (Private) High School,yan,kedah,school,5.4048552,100.2939056
Pelita International School,yan,kedah,school,5.4611883,100.301623
SJK(C) Long Seong,yan,kedah,school,6.13904,100.3037029
Maktab Mahmud Merbok,yan,kedah,school,5.7066013,100.4095146
Asrama Smk Sik,sik,kedah,school,5.8285865,100.7477789
SMK Agama Sik,sik,kedah,school,5.834332,100.7524012
Maktab Mahmud Sik,sik,kedah,school,5.810403,100.7311579
SK Gulau,sik,kedah,school,6.0113451,100.8285633
Sekolah Kebangsaan Batu Lima,sik,kedah,school,5.798131,100.6857839
SK Chepir,sik,kedah,school,5.843613,100.7847428
Sekolah Jenis Kebangsaan (Cina) Chung Hwa,sik,kedah,school,5.825816,100.7462678
Sekolah Kebangsaan Danglau,sik,kedah,school,6.005542,100.7493177
SK Batu 8,sik,kedah,school,5.8071852,100.7134509
Sekolah Kebangsaan Haji Hussain,sik,kedah,school,5.7549237,100.7160389
Sekolah Kebangsaan Paya Terendam,sik,kedah,school,5.886848,100.7538221
SK Hujong Bandar,sik,kedah,school,5.7761344,100.7486737
SK Sik,sik,kedah,school,5.81771,100.741
Sekolah Menengah Kebangsaan Jeneri,sik,kedah,school,5.897883999999999,100.6647278
SMA Irsyadiah Jeneri Sik Kedah,sik,kedah,school,5.897917,100.6650458
"SK KOTA AUR,SIK",sik,kedah,school,6.0970797,100.8349366
School Gulau,sik,kedah,school,6.024035,100.8149641
SK Sik Dalam,sik,kedah,school,5.851354,100.7453138
Sekolah Kebangsaan Nami,sik,kedah,school,6.052281,100.7603989
Sekolah Kebangsaan Teloi Tua,sik,kedah,school,5.776173,100.698313
SMK Sik,sik,kedah,school,5.8276355,100.7477118
SK Seri Dusun,sik,kedah,school,5.8260882,100.7515329
School Chepir,sik,kedah,school,5.847194,100.790717
Smk Chepir,sik,kedah,school,5.8472852,100.7917714
Sekolah Menengah Kebangsaan Batu Lapan,sik,kedah,school,5.8074974,100.7116277
SMK Gulau,sik,kedah,school,6.02403,100.81508
Sekolah Menengah Kebangsaan Seri Enggang,sik,kedah,school,5.799167,100.6853299
SK Teloi Timur,sik,kedah,school,5.7141319,100.6811196
Sekolah Kebangsaan Kampung Kota Bukit,sik,kedah,school,5.87864,100.6282271
Sekolah Kebangsaan Kalai,sik,kedah,school,5.836366,100.6131622
SMK Tunku Sulong,sik,kedah,school,5.8173843,100.6280028
SJK(C) Yeok Chee,sik,kedah,school,5.6744787,100.9162045
Regent International School,sik,kedah,school,5.6713932,100.5129209
Sekolah Kebangsaan Padang Chicha,sik,kedah,school,5.927083199999999,100.6546774
Sekolah Menengah Kebangsaan Parit Panjang,sik,kedah,school,5.7006799,100.7432885
SK Pulai,sik,kedah,school,5.6569226,100.8876148
Sekolah Menengah Jenis Kebangsaan Sin Min,sik,kedah,school,5.652703,100.48572
Sekolah Jenis Kebangsaan (Tamil) Saraswathy,sik,kedah,school,5.650894,100.4930392
Brainy Bunch Sungai Petani,sik,kedah,school,5.6844379,100.4938975
SEKOLAH KEBANGSAAN LAGUNA MERBOK,sik,kedah,school,5.6866838,100.4955731
SMKA Baling,sik,kedah,school,5.6536232,100.872229
sekolah tahfiz al quran & hadith a hafiz,sik,kedah,school,5.6515273,100.5072235
Ooi's Taekwondo Lagenda,sik,kedah,school,5.6572077,100.4999689
SMK Datuk Syed Ahmad,sik,kedah,school,6.2507043,100.6069404
SK ST Theresa,sik,kedah,school,5.648975,100.4892979
AIU International School,sik,kedah,school,6.134475399999999,100.3877006
Sekolah Kebangsaan Tualang,sik,kedah,school,6.1140503,100.4749304
Sekolah Kebangsaan Seri Banai,sik,kedah,school,6.219457999999999,100.4572181
SK Darulaman Height,sik,kedah,school,6.2461796,100.4539988
Brainy Bunch Montessori Jitra,sik,kedah,school,6.2443751,100.4546885
SK Sungkap Para,sik,kedah,school,5.7346723,100.5920221
Smk Ibrahim,sik,kedah,school,5.652207,100.488906
SMK Tunku Putera,sik,kedah,school,5.662282500000001,100.9085317
SMS Sultan Mohamad Jiwa,sik,kedah,school,5.6554059,100.502025
UUM International School,sik,kedah,school,6.463390599999999,100.498939
School Supply,sik,kedah,school,5.665185000000001,100.9127441
"SMK Aman Jaya, Sg Lalang",sik,kedah,school,5.699853,100.5201149
Sekolah Model Khas Baling,sik,kedah,school,5.6675387,100.9280441
Keat Hwa Private High School,sik,kedah,school,6.104796200000001,100.3544684
SMK Khir Johari,sik,kedah,school,5.641534,100.484966
Sekolah Kebangsaan Padang Terap,padang terap,kedah,school,6.294033,100.653763
SMK Padang Terap,padang terap,kedah,school,6.3138589,100.6571352
Sekolah Kebangsaan Padang Sanai,padang terap,kedah,school,6.34068,100.6797938
Maktab Mahmud Padang Terap,padang terap,kedah,school,6.294349299999999,100.6511758
National School Kurong Black,padang terap,kedah,school,6.280997999999999,100.5659539
Sekolah Kebangsaan Kuala Nerang,padang terap,kedah,school,6.255167999999999,100.6117769
Sekolah Kebangsaan Kubang Palas,padang terap,kedah,school,6.324469,100.6940509
SK Seri Bakti,padang terap,kedah,school,6.2690639,100.5736595
Tualak Primary School,padang terap,kedah,school,6.3203893,100.5850992
Giatmara Padang Terap,padang terap,kedah,school,6.254563699999999,100.6112099
SMK Datuk Syed Ahmad,padang terap,kedah,school,6.2507043,100.6069404
Sekolah Menengah Kebangsaan Kuala Nerang,padang terap,kedah,school,6.244613900000001,100.5988418
SJK(C) Kou Hua,padang terap,kedah,school,6.2564128,100.6078362
UUM International School,padang terap,kedah,school,6.463390599999999,100.498939
SMK Naka,padang terap,kedah,school,6.138112,100.6631219
Sekolah Kebangsaan Bukit Tampoi,padang terap,kedah,school,6.220846,100.5770851
SK Datin Fatimah,padang terap,kedah,school,6.226617699999999,100.7174866
Sekolah Menengah Sains Pokok Sena,padang terap,kedah,school,6.181077999999999,100.5326809
SEKOLAH MENENGAH AGAMA AL ISLAHIAH AL ISLAMIAH,padang terap,kedah,school,5.9973961,100.7244991
Sekolah Kebangsaan Bukit Tembaga,padang terap,kedah,school,6.210611999999999,100.536268
School Of International Studies SOIS,padang terap,kedah,school,6.4522252,100.5010059
SK Lubuk Merbau,padang terap,kedah,school,6.002033,100.7208431
AIU International School,padang terap,kedah,school,6.134475399999999,100.3877006
IBS UUM,padang terap,kedah,school,6.4648938,100.505991
SK Darulaman Height,padang terap,kedah,school,6.2461796,100.4539988
Sekolah Kebangsaan Seri Banai,padang terap,kedah,school,6.219457999999999,100.4572181
Brainy Bunch Montessori Jitra,padang terap,kedah,school,6.2443751,100.4546885
Sekolah Kebangsaan Nami,padang terap,kedah,school,6.052281,100.7603989
Keat Hwa Private High School,padang terap,kedah,school,6.104796200000001,100.3544684
SK Binjal,padang terap,kedah,school,6.3364496,100.441094
SMJK Keat Hwa,padang terap,kedah,school,6.0950418,100.3579398
IPGM Kampus Darulaman,padang terap,kedah,school,6.2446145,100.43154
Sekolah Kebangsaan Tualang,padang terap,kedah,school,6.1140503,100.4749304
Sekolah Kebangsaan Bukit Tinggi,padang terap,kedah,school,6.205462,100.4265061
Sekolah Kebangsaan Jitra,padang terap,kedah,school,6.262184,100.4197651
UUM CAS Office,padang terap,kedah,school,6.4678998,100.5076148
SK (Felda) Bukit Tangga,padang terap,kedah,school,6.4957024,100.472272
SMK Convent Alor Star,padang terap,kedah,school,6.1047648,100.3712198
NTA School for Refugee Children,padang terap,kedah,school,6.1295489,100.3584186
Sekolah Menengah Tengku Mahmood (Jitra),padang terap,kedah,school,6.2648451,100.4177875
SMK Pokok Sena,padang terap,kedah,school,6.1752593,100.5177623
SM Sultan Abdul Halim,padang terap,kedah,school,6.229979999999999,100.41832
Astaka SMK Tunku Abdul Malik,padang terap,kedah,school,6.1615839,100.3707384
Pusat Anak PERMATA Negara Pokok Sena,padang terap,kedah,school,6.1777007,100.5274024
Asrama Smk Sik,padang terap,kedah,school,5.8285865,100.7477789
Sekolah Kebangsaan Alor Mengkudu,padang terap,kedah,school,6.088048,100.3948711
SJK(T) Kalaivaani,padang terap,kedah,school,5.8412065,100.5332191
SMK Changlun,padang terap,kedah,school,6.423188,100.4287529
Smk ST Michael,padang terap,kedah,school,6.118354,100.3742325
Brainy Bunch Alor Setar,padang terap,kedah,school,6.155496400000001,100.371058
Dewan Centennial Kolej Sultan Abdul Hamid,padang terap,kedah,school,6.1166465,100.3744864
SJK(C) Mah Wah,padang terap,kedah,school,5.8443821,100.5357707
SK Wan Abdul Samad,padang terap,kedah,school,6.16916,100.52
SJK(C) Yih Min,padang terap,kedah,school,6.0226576,100.3838181
Politeknik Sultan Abdul Halim Mu'adzam Shah (POLIMAS),padang terap,kedah,school,6.2477008,100.4322187
Institut Pendidikan Guru Malaysia Kampus Darul Aman,padang terap,kedah,school,6.244167,100.4319294
School Gulau,padang terap,kedah,school,6.024035,100.8149641
Sekolah Menengah Tengku Mahmood (Alor Setar),padang terap,kedah,school,6.1418985,100.35238
MRSM Kubang Pasu,padang terap,kedah,school,6.300038199999999,100.4150203
SJK(C) Long Seong,padang terap,kedah,school,6.13904,100.3037029
Sekolah Kebangsaan Tualang,pokok sena,kedah,school,6.1140503,100.4749304
SMK Pokok Sena,pokok sena,kedah,school,6.1752593,100.5177623
Sekolah Kebangsaan Pokok Sena,pokok sena,kedah,school,6.167812199999999,100.5133463
Sekolah Menengah Sains Pokok Sena,pokok sena,kedah,school,6.181077999999999,100.5326809
SMK Pokok Sena 2,pokok sena,kedah,school,6.1569121,100.5100637
SM (sains) Pokok Sena,pokok sena,kedah,school,6.18085,100.53213
SJK(T) Ladang Jabi,pokok sena,kedah,school,6.165521,100.4995608
SK Bukit Hijau,pokok sena,kedah,school,6.210783500000001,100.4778242
SK Nawa,pokok sena,kedah,school,6.1153838,100.5126346
SK Bukit Pak Kiau,pokok sena,kedah,school,6.1596455,100.5385715
Sekolah Kebangsaan Kg. Bukit,pokok sena,kedah,school,6.1413408,100.6145309
Din Jabi Motor,pokok sena,kedah,school,6.1593404,100.4746267
SMK Jabi,pokok sena,kedah,school,6.1529869,100.4678512
